orf_id	ensembl_transcript_id	ensembl_protein_id	ensembl_gene_id	symbol
11211	ENST00000399200.6	ENSP00000382151.2	ENSG00000204130.12	RUFY2
11212	ENST00000366675.3	ENSP00000355635.3	ENSG00000135801.9	TAF5L
11213	ENST00000217162.5	ENSP00000217162.5	ENSG00000101190.12	TCFL5
11214	ENST00000303795.8	ENSP00000307004.4	ENSG00000169621.9	APLF
11217	ENST00000586346.5	ENSP00000465484.1	ENSG00000181513.14	ACBD4
11219	ENST00000225538.3	ENSP00000225538.3	ENSG00000108405.3	P2RX1
11221	ENST00000254190.3	ENSP00000254190.3	ENSG00000131873.5	CHSY1
11222	ENST00000389707.8	ENSP00000374357.4	ENSG00000133794.17	ARNTL
11223	ENST00000370733.4	ENSP00000359768.4	ENSG00000168116.13	KIAA1586
11224	ENST00000325602.5	ENSP00000320376.5	ENSG00000181631.6	P2RY13
11226	ENST00000603017.1	ENSP00000474230.1	ENSG00000270885.1	RASL10B
11227	ENST00000373863.3	ENSP00000362970.3	ENSG00000158161.15	EYA3
11228	ENST00000367589.3	ENSP00000356561.3	ENSG00000143324.13	XPR1
11229	ENST00000465878.6	ENSP00000454659.1	ENSG00000140859.15	KIFC3
11230	ENST00000317568.9	ENSP00000319726.4	ENSG00000126391.13	FRMD8
11232	ENST00000344930.7	ENSP00000343443.3	ENSG00000196247.11	ZNF107
11234	ENST00000038176.7	ENSP00000038176.3	ENSG00000035681.7	NSMAF
11235	ENST00000367718.5	ENSP00000356691.1	ENSG00000117586.10	TNFSF4
11236	ENST00000296161.8	ENSP00000296161.4	ENSG00000163840.9	DTX3L
11238	ENST00000366672.4	ENSP00000355632.4	ENSG00000143641.9	GALNT2
11239	ENST00000264266.12	ENSP00000264266.5	ENSG00000118855.18	MFSD1
11240	ENST00000409652.4	ENSP00000386280.3	ENSG00000221963.5	APOL6
11242	ENST00000295057.3	ENSP00000295057.3	ENSG00000162951.10	LRRTM1
11243	ENST00000371633.7	ENSP00000360696.3	ENSG00000184925.11	LCN12
11246	ENST00000506749.5	ENSP00000426153.1	ENSG00000182168.14	UNC5C
11247	ENST00000361053.8	ENSP00000354338.4	ENSG00000197580.11	BCO2
11248	ENST00000621441.4	ENSP00000484855.1	ENSG00000070367.15	EXOC5
11249	ENST00000354841.4	ENSP00000346901.4	ENSG00000010932.16	FMO1
11251	ENST00000379480.8	ENSP00000368793.3	ENSG00000120662.15	MTRF1
11254	ENST00000279839.7	ENSP00000475615.2	ENSG00000150316.11	CWC15
11255	ENST00000373030.7	ENSP00000362121.3	ENSG00000101052.12	IFT52
11256	ENST00000537505.5	ENSP00000445408.2	ENSG00000029725.16	RABEP1
11258	ENST00000533123.5	ENSP00000435950.1	ENSG00000166311.9	SMPD1
11259	ENST00000259953.8	ENSP00000259953.4	ENSG00000137404.14	NRM
11260	ENST00000552761.5	ENSP00000449331.1	ENSG00000134283.17	PPHLN1
11261	ENST00000367912.6	ENSP00000356888.2	ENSG00000185860.13	CCDC190
11262	ENST00000336425.9	ENSP00000338087.6	ENSG00000059377.16	TBXAS1
11263	ENST00000263650.11	ENSP00000263650.7	ENSG00000021762.19	OSBPL5
11264	ENST00000238497.9	ENSP00000238497.4	ENSG00000119541.9	VPS4B
11266	ENST00000534025.5	ENSP00000433361.1	ENSG00000175348.10	TMEM9B
11267	ENST00000288319.11	ENSP00000288319.7	ENSG00000157554.18	ERG
11269	ENST00000316470.8	ENSP00000326491.4	ENSG00000143994.13	ABHD1
11270	ENST00000395397.7	ENSP00000378793.3	ENSG00000025434.18	NR1H3
11271	ENST00000311234.8	ENSP00000310260.4	ENSG00000102786.14	INTS6
11272	ENST00000572195.2	ENSP00000461388.1	ENSG00000262664.2	OVCA2
11273	ENST00000332145.2	ENSP00000329584.2	ENSG00000182950.2	ODF3L1
11275	ENST00000277865.4	ENSP00000277865.4	ENSG00000148672.8	GLUD1
11276	ENST00000302262.7	ENSP00000305692.3	ENSG00000171298.12	GAA
11277	ENST00000307259.8	ENSP00000302229.8	ENSG00000067113.16	PLPP1
11278	ENST00000262865.8	ENSP00000262865.4	ENSG00000101425.12	BPI
11280	ENST00000393238.7	ENSP00000376930.3	ENSG00000172765.16	TMCC1
100009816	ENST00000331134.10	ENSP00000331487.5	ENSG00000182446.13	NPLOC4
11282	ENST00000471652.1	ENSP00000419855.1	ENSG00000105939.12	ZC3HAV1
11284	ENST00000315480.8	ENSP00000313811.4	ENSG00000136878.12	USP20
11285	ENST00000409462.1	ENSP00000386826.1	ENSG00000153823.18	PID1
11286	ENST00000506553.5	ENSP00000426763.1	ENSG00000163322.13	ABRAXAS1
11287	ENST00000497079.5	ENSP00000417139.1	ENSG00000163219.11	ARHGAP25
11288	ENST00000296953.6	ENSP00000296953.2	ENSG00000164463.12	CREBRF
11289	ENST00000338592.5	ENSP00000340044.5	ENSG00000241258.6	CRCP
11290	ENST00000263317.8	ENSP00000263317.4	ENSG00000086991.12	NOX4
11291	ENST00000376854.5	ENSP00000366050.5	ENSG00000135045.6	C9orf40
11292	ENST00000380482.8	ENSP00000369849.4	ENSG00000102802.9	MEDAG
11293	ENST00000318325.6	ENSP00000315364.2	ENSG00000055950.16	MRPL43
11294	ENST00000584701.1	ENSP00000463151.1	ENSG00000265203.1	RBP3
11295	ENST00000341976.4	ENSP00000339314.3	ENSG00000187792.4	ZNF70
11296	ENST00000409757.8	ENSP00000386921.4	ENSG00000132405.18	TBC1D14
11297	ENST00000264731.7	ENSP00000264731.3	ENSG00000073282.12	TP63
11298	ENST00000582036.5	ENSP00000461950.1	ENSG00000171595.13	DNAI2
11300	ENST00000373298.6	ENSP00000362395.2	ENSG00000078596.10	ITM2A
11301	ENST00000262942.9	ENSP00000262942.5	ENSG00000241685.9	ARPC1A
11302	ENST00000262139.9	ENSP00000262139.4	ENSG00000070540.12	WIPI1
11303	ENST00000610888.4	ENSP00000478773.1	ENSG00000148297.15	MED22
11304	ENST00000406877.7	ENSP00000383986.3	ENSG00000164649.19	CDCA7L
11305	ENST00000264414.8	ENSP00000264414.4	ENSG00000036257.12	CUL3
11307	ENST00000373235.3	ENSP00000362332.3	ENSG00000116819.6	TFAP2E
11309	ENST00000313578.3	ENSP00000318770.3	ENSG00000178301.3	AQP11
11310	ENST00000563232.1	ENSP00000456218.1	ENSG00000103356.15	EARS2
11311	ENST00000357797.9	ENSP00000350445.4	ENSG00000198408.13	MGEA5
11313	ENST00000477522.6	ENSP00000419506.1	ENSG00000138496.16	PARP9
11315	ENST00000262803.9	ENSP00000262803.4	ENSG00000005007.12	UPF1
11316	ENST00000332018.4	ENSP00000333737.4	ENSG00000240654.6	C1QTNF9
11317	ENST00000370951.5	ENSP00000359989.1	ENSG00000116754.13	SRSF11
11319	ENST00000308275.7	ENSP00000307833.3	ENSG00000167196.13	FBXO22
11320	ENST00000332303.5	ENSP00000330694.4	ENSG00000185115.5	NSMCE3
11321	ENST00000524240.5	ENSP00000428518.1	ENSG00000168546.10	GFRA2
11324	ENST00000354695.5	ENSP00000346726.5	ENSG00000096746.17	HNRNPH3
11325	ENST00000254821.10	ENSP00000254821.6	ENSG00000132485.13	ZRANB2
11326	ENST00000261038.5	ENSP00000261038.5	ENSG00000138463.8	DIRC2
11328	ENST00000377868.6	ENSP00000367099.2	ENSG00000125864.13	BFSP1
11329	ENST00000369770.7	ENSP00000358785.3	ENSG00000177301.14	KCNA2
11331	ENST00000370844.5	ENSP00000359881.1	ENSG00000076770.14	MBNL3
11332	ENST00000370383.4	ENSP00000359410.4	ENSG00000172031.6	EPHX4
11333	ENST00000328759.11	ENSP00000331363.7	ENSG00000185453.12	C19orf68
11334	ENST00000607941.5	ENSP00000476507.1	ENSG00000134207.15	SYT6
11335	ENST00000493075.1	ENSP00000419772.1	ENSG00000144771.7	LRTM1
11336	ENST00000637637.1	ENSP00000489630.1	ENSG00000150750.7	C11orf53
11337	ENST00000369783.4	ENSP00000358798.4	ENSG00000183128.7	CALHM3
11338	ENST00000266754.9	ENSP00000266754.5	ENSG00000139354.10	GAS2L3
11339	ENST00000441390.6	ENSP00000411992.2	ENSG00000151948.11	GLT1D1
11340	ENST00000621736.4	ENSP00000479254.1	ENSG00000278570.4	NR2E3
11341	ENST00000328313.9	ENSP00000332656.5	ENSG00000182156.9	ENPP7
11342	ENST00000278765.8	ENSP00000278765.4	ENSG00000149435.12	GGTLC1
11344	ENST00000600767.5	ENSP00000472016.1	ENSG00000129455.15	KLK8
11345	ENST00000427128.5	ENSP00000397913.1	ENSG00000099364.16	FBXL19
11346	ENST00000216658.9	ENSP00000216658.5	ENSG00000100767.15	PAPLN
11347	ENST00000440549.6	ENSP00000401139.1	ENSG00000141424.12	SLC39A6
11348	ENST00000330495.8	ENSP00000332169.4	ENSG00000183530.13	PRR14L
11349	ENST00000341228.2	ENSP00000342109.2	ENSG00000165953.9	SERPINA12
11350	ENST00000296257.9	ENSP00000296257.5	ENSG00000163904.12	SENP2
11352	ENST00000572490.1	ENSP00000458925.1	ENSG00000005100.12	DHX33
11354	ENST00000367282.5	ENSP00000356251.4	ENSG00000170075.8	GPR37L1
11356	ENST00000563590.2	ENSP00000457438.2	ENSG00000260220.6	CCDC187
11357	ENST00000537222.6	ENSP00000441685.2	ENSG00000155714.13	PDZD9
11358	ENST00000382276.7	ENSP00000371711.3	ENSG00000137090.11	DMRT1
11359	ENST00000566125.5	ENSP00000454457.1	ENSG00000103375.10	AQP8
11360	ENST00000357721.3	ENSP00000350353.3	ENSG00000139160.13	ETFBKMT
11361	ENST00000316149.7	ENSP00000358272.4	ENSG00000123545.5	NDUFAF4
11362	ENST00000369864.4	ENSP00000358880.4	ENSG00000181754.6	AMIGO1
11363	ENST00000327987.8	ENSP00000332773.4	ENSG00000174498.13	IGDCC3
11364	ENST00000256062.9	ENSP00000256062.5	ENSG00000133687.15	TMTC1
11365	ENST00000393705.8	ENSP00000377308.4	ENSG00000137496.17	IL18BP
11366	ENST00000289388.3	ENSP00000289388.3	ENSG00000158428.3	CATIP
11367	ENST00000356467.4	ENSP00000348852.4	ENSG00000054965.10	FAM168A
11369	ENST00000366888.6	ENSP00000355854.2	ENSG00000112530.11	PACRG
11370	ENST00000264231.7	ENSP00000264231.3	ENSG00000121577.13	POPDC2
11371	ENST00000306406.4	ENSP00000303148.4	ENSG00000171227.6	TMEM37
11372	ENST00000602402.5	ENSP00000473631.1	ENSG00000102580.14	DNAJC3
11373	ENST00000307194.5	ENSP00000302833.5	ENSG00000213203.2	GIMAP1
11374	ENST00000218340.3	ENSP00000218340.3	ENSG00000102218.5	RP2
11375	ENST00000615891.1	ENSP00000481750.1	ENSG00000125843.10	AP5S1
11376	ENST00000330452.7	ENSP00000331602.3	ENSG00000163932.13	PRKCD
11378	ENST00000333127.3	ENSP00000329904.3	ENSG00000184345.4	IQCF2
11379	ENST00000405108.5	ENSP00000384454.1	ENSG00000084710.13	EFR3B
11381	ENST00000271324.5	ENSP00000271324.5	ENSG00000143119.12	CD53
11382	ENST00000378784.8	ENSP00000368061.4	ENSG00000102445.18	RUBCNL
11383	ENST00000409907.7	ENSP00000387347.3	ENSG00000132321.16	IQCA1
11385	ENST00000373003.1	ENSP00000362094.1	ENSG00000124196.5	GTSF1L
11386	ENST00000292823.6	ENSP00000292823.2	ENSG00000161217.11	PCYT1A
11387	ENST00000369406.7	ENSP00000358414.3	ENSG00000134240.11	HMGCS2
11389	ENST00000220062.8	ENSP00000220062.4	ENSG00000103710.10	RASL12
11390	ENST00000439424.6	ENSP00000411851.2	ENSG00000258315.5	C17orf49
11393	ENST00000352410.8	ENSP00000318318.6	ENSG00000178802.17	MPI
11395	ENST00000378494.7	ENSP00000367755.3	ENSG00000143919.14	CAMKMT
11396	ENST00000314011.8	ENSP00000313582.4	ENSG00000125945.14	ZNF436
11397	ENST00000378466.7	ENSP00000367727.4	ENSG00000157881.13	PANK4
11398	ENST00000371443.5	ENSP00000360498.5	ENSG00000182154.7	MRPL41
11400	ENST00000229769.2	ENSP00000229769.2	ENSG00000112039.3	FANCE
11401	ENST00000372907.7	ENSP00000361998.3	ENSG00000102387.15	TAF7L
11403	ENST00000264709.7	ENSP00000264709.3	ENSG00000119772.16	DNMT3A
11404	ENST00000310455.3	ENSP00000308318.3	ENSG00000173281.4	PPP1R3B
11405	ENST00000330689.5	ENSP00000330381.4	ENSG00000196981.3	WDR5B
11406	ENST00000314228.9	ENSP00000315870.4	ENSG00000176472.10	ZNF575
11407	ENST00000396373.8	ENSP00000379658.3	ENSG00000139083.10	ETV6
11408	ENST00000511290.5	ENSP00000425162.1	ENSG00000215375.6	MYL5
11410	ENST00000370622.5	ENSP00000359656.1	ENSG00000129675.15	ARHGEF6
11411	ENST00000442092.5	ENSP00000393530.1	ENSG00000004534.14	RBM6
11412	ENST00000254950.12	ENSP00000254950.11	ENSG00000132612.15	VPS4A
11413	ENST00000539903.5	ENSP00000445203.1	ENSG00000155026.16	RSPH10B
11416	ENST00000428216.3	ENSP00000401980.2	ENSG00000088888.17	MAVS
11417	ENST00000294244.8	ENSP00000294244.3	ENSG00000168005.8	C11orf84
11419	ENST00000318881.10	ENSP00000324419.6	ENSG00000170743.16	SYT9
11420	ENST00000311445.6	ENSP00000310003.6	ENSG00000174871.10	CNIH2
11421	ENST00000262146.8	ENSP00000262146.4	ENSG00000066855.15	MTFR1
11422	ENST00000156825.5	ENSP00000156825.2	ENSG00000071655.17	MBD3
11423	ENST00000614134.1	ENSP00000485390.1	ENSG00000234616.8	JRK
11424	ENST00000413040.6	ENSP00000398644.2	ENSG00000013374.15	NUB1
11425	ENST00000358207.9	ENSP00000350940.5	ENSG00000138375.12	SMARCAL1
11426	ENST00000369660.8	ENSP00000358674.4	ENSG00000102178.12	UBL4A
11429	ENST00000229179.8	ENSP00000229179.4	ENSG00000111581.9	NUP107
11430	ENST00000324210.9	ENSP00000319429.5	ENSG00000152601.17	MBNL1
11434	ENST00000381297.9	ENSP00000370697.4	ENSG00000182162.10	P2RY8
11435	ENST00000308259.9	ENSP00000312274.5	ENSG00000174099.10	MSRB3
11438	ENST00000486685.2	ENSP00000483872.1	ENSG00000158457.5	TSPAN33
11439	ENST00000334018.10	ENSP00000335481.6	ENSG00000186998.15	EMID1
11440	ENST00000311403.4	ENSP00000307858.4	ENSG00000174282.11	ZBTB4
11442	ENST00000372271.3	ENSP00000361345.3	ENSG00000126882.12	FAM78A
11443	ENST00000398179.3	ENSP00000381241.3	ENSG00000183287.13	CCBE1
11444	ENST00000375527.2	ENSP00000364677.2	ENSG00000204366.3	ZBTB12
11446	ENST00000433477.3	ENSP00000414904.3	ENSG00000256043.2	CTSO
11447	ENST00000304611.12	ENSP00000303511.8	ENSG00000124587.13	PEX6
11448	ENST00000449682.2	ENSP00000414287.2	ENSG00000173531.15	MST1
11450	ENST00000330083.5	ENSP00000327832.5	ENSG00000137343.17	ATAT1
11451	ENST00000620350.4	ENSP00000484634.1	ENSG00000129295.8	LRRC6
11452	ENST00000442898.4	ENSP00000485627.1	ENSG00000181404.15	WASHC1
11453	ENST00000550831.7	ENSP00000450377.1	ENSG00000198270.12	TMEM116
11454	ENST00000269127.4	ENSP00000269127.4	ENSG00000141371.12	C17orf64
11455	ENST00000372299.3	ENSP00000361373.3	ENSG00000171872.4	KLF17
11456	ENST00000302190.8	ENSP00000307046.4	ENSG00000169439.11	SDC2
11457	ENST00000313525.3	ENSP00000320650.3	ENSG00000059769.19	DNAJC25
11458	ENST00000256951.9	ENSP00000256951.5	ENSG00000134531.9	EMP1
11459	ENST00000366971.8	ENSP00000355938.4	ENSG00000162769.12	FLVCR1
11461	ENST00000373943.8	ENSP00000363054.4	ENSG00000117758.13	STX12
11462	ENST00000321762.2	ENSP00000312774.1	ENSG00000177202.2	SPACA4
11463	ENST00000334307.9	ENSP00000334848.5	ENSG00000166352.15	C11orf74
11464	ENST00000292450.8	ENSP00000292450.4	ENSG00000166529.14	ZSCAN21
11465	ENST00000355135.6	ENSP00000347258.2	ENSG00000046653.14	GPM6B
11466	ENST00000337130.9	ENSP00000338703.5	ENSG00000169764.15	UGP2
11467	ENST00000303071.9	ENSP00000307143.4	ENSG00000159147.17	DONSON
11468	ENST00000550735.6	ENSP00000449667.2	ENSG00000089022.13	MAPKAPK5
11469	ENST00000419060.5	ENSP00000418661.1	ENSG00000187024.14	PTRH1
11470	ENST00000301981.7	ENSP00000304923.3	ENSG00000168904.14	LRRC28
11472	ENST00000331803.8	ENSP00000330032.4	ENSG00000183696.13	UPP1
11473	ENST00000556143.5	ENSP00000450742.1	ENSG00000165861.13	ZFYVE1
11474	ENST00000361804.4	ENSP00000354720.4	ENSG00000108055.9	SMC3
11475	ENST00000246551.8	ENSP00000246551.3	ENSG00000126264.9	HCST
11477	ENST00000326317.10	ENSP00000314606.6	ENSG00000181523.12	SGSH
11478	ENST00000618404.4	ENSP00000481023.1	ENSG00000276409.4	CCL14
11479	ENST00000503362.1	ENSP00000427463.1	ENSG00000129128.12	SPCS3
11480	ENST00000374720.7	ENSP00000363852.3	ENSG00000070214.15	SLC44A1
11481	ENST00000332503.5	ENSP00000328928.5	ENSG00000182742.5	HOXB4
11483	ENST00000486715.5	ENSP00000419038.1	ENSG00000168827.14	GFM1
11484	ENST00000347691.9	ENSP00000335171.6	ENSG00000182400.14	TRAPPC6B
11486	ENST00000557457.1	ENSP00000450998.1	ENSG00000185567.6	AHNAK2
11488	ENST00000307227.9	ENSP00000307432.5	ENSG00000172340.14	SUCLG2
11489	ENST00000372667.9	ENSP00000361752.5	ENSG00000160446.18	ZDHHC12
11490	ENST00000295119.8	ENSP00000295119.4	ENSG00000163002.12	NUP35
11491	ENST00000286692.8	ENSP00000286692.4	ENSG00000156171.14	DRAM2
11492	ENST00000306243.6	ENSP00000307297.5	ENSG00000169105.7	CHST14
11493	ENST00000321898.10	ENSP00000326841.6	ENSG00000123352.17	SPATS2
11496	ENST00000360135.8	ENSP00000353253.4	ENSG00000168781.21	PPIP5K1
11498	ENST00000248484.8	ENSP00000248484.4	ENSG00000127863.15	TNFRSF19
11499	ENST00000455683.6	ENSP00000404793.2	ENSG00000164077.13	MON1A
11500	ENST00000392583.6	ENSP00000376362.2	ENSG00000111335.12	OAS2
11501	ENST00000295588.8	ENSP00000295588.4	ENSG00000163389.10	POGLUT1
11502	ENST00000543964.6	ENSP00000442968.1	ENSG00000138185.19	ENTPD1
11503	ENST00000330794.8	ENSP00000331288.4	ENSG00000184584.12	TMEM173
11504	ENST00000378209.7	ENSP00000367454.3	ENSG00000169598.15	DFFB
11505	ENST00000361763.8	ENSP00000354566.4	ENSG00000198851.9	CD3E
11507	ENST00000522126.5	ENSP00000427796.1	ENSG00000197948.10	FCHSD1
11508	ENST00000329627.11	ENSP00000331106.5	ENSG00000215193.12	PEX26
11509	ENST00000374228.4	ENSP00000363345.4	ENSG00000119457.7	SLC46A2
11510	ENST00000307886.7	ENSP00000311300.3	ENSG00000172543.7	CTSW
11512	ENST00000355083.9	ENSP00000347195.5	ENSG00000213533.11	TMEM110
11513	ENST00000243918.9	ENSP00000243918.5	ENSG00000204070.9	SYS1
11514	ENST00000302819.9	ENSP00000307697.5	ENSG00000168306.12	ACOX2
11515	ENST00000297439.3	ENSP00000297439.3	ENSG00000164825.3	DEFB1
11516	ENST00000372538.7	ENSP00000361616.3	ENSG00000165644.10	COMTD1
11517	ENST00000373573.7	ENSP00000362674.3	ENSG00000147099.19	HDAC8
11518	ENST00000264601.7	ENSP00000264601.3	ENSG00000124839.12	RAB17
11520	ENST00000319357.5	ENSP00000319192.5	ENSG00000164543.5	STK17A
11521	ENST00000322569.8	ENSP00000313437.4	ENSG00000123342.15	MMP19
11522	ENST00000446014.6	ENSP00000406796.2	ENSG00000168096.14	ANKS3
11524	ENST00000464896.5	ENSP00000419582.1	ENSG00000158186.12	MRAS
11525	ENST00000370008.3	ENSP00000359025.3	ENSG00000116266.10	STXBP3
11526	ENST00000296529.10	ENSP00000296529.6	ENSG00000164124.10	TMEM144
11527	ENST00000612823.4	ENSP00000478372.1	ENSG00000173699.15	SPATA3
11528	ENST00000371460.5	ENSP00000360515.1	ENSG00000196284.15	SUPT3H
11529	ENST00000262607.3	ENSP00000262607.2	ENSG00000093072.15	ADA2
11530	ENST00000534174.5	ENSP00000432195.1	ENSG00000172717.15	FAM71D
11532	ENST00000219409.7	ENSP00000219409.3	ENSG00000242173.8	ARHGDIG
11533	ENST00000609571.5	ENSP00000476902.2	ENSG00000107518.16	ATRNL1
11534	ENST00000263851.8	ENSP00000263851.4	ENSG00000104432.13	IL7
11535	ENST00000328709.7	ENSP00000330730.3	ENSG00000183513.8	COA5
11536	ENST00000395395.6	ENSP00000378792.2	ENSG00000175787.16	ZNF169
11537	ENST00000370915.5	ENSP00000359953.1	ENSG00000149657.19	LSM14B
11539	ENST00000295150.7	ENSP00000295150.3	ENSG00000186453.12	FAM228A
11543	ENST00000375238.8	ENSP00000364386.4	ENSG00000125967.16	NECAB3
11544	ENST00000441576.6	ENSP00000410623.2	ENSG00000178149.16	DALRD3
11545	ENST00000262370.11	ENSP00000262370.6	ENSG00000102858.12	MGRN1
11547	ENST00000614343.4	ENSP00000483660.1	ENSG00000211445.11	GPX3
11548	ENST00000304381.9	ENSP00000304710.5	ENSG00000170537.12	TMC7
11549	ENST00000272190.8	ENSP00000272190.8	ENSG00000143839.14	REN
11550	ENST00000320892.10	ENSP00000321330.6	ENSG00000151692.14	RNF144A
11551	ENST00000544402.5	ENSP00000445874.1	ENSG00000110934.10	BIN2
11552	ENST00000322475.12	ENSP00000324625.7	ENSG00000150510.16	FAM124A
11554	ENST00000263576.10	ENSP00000263576.6	ENSG00000109832.13	DDX25
11555	ENST00000378228.7	ENSP00000367473.3	ENSG00000152463.14	OLAH
11556	ENST00000270233.10	ENSP00000270233.5	ENSG00000187244.10	BCAM
11557	ENST00000330394.2	ENSP00000332118.2	ENSG00000182580.2	EPHB3
11560	ENST00000415922.6	ENSP00000418897.1	ENSG00000181315.10	ZNF322
11561	ENST00000334462.9	ENSP00000334708.5	ENSG00000168890.13	TMEM150A
11563	ENST00000366578.5	ENSP00000355537.4	ENSG00000077522.12	ACTN2
11564	ENST00000280155.3	ENSP00000280155.2	ENSG00000150594.6	ADRA2A
11565	ENST00000562103.1	ENSP00000455308.1	ENSG00000167962.13	ZNF598
11567	ENST00000396319.6	ENSP00000379612.2	ENSG00000106052.13	TAX1BP1
11568	ENST00000232508.9	ENSP00000232508.5	ENSG00000114395.10	CYB561D2
11570	ENST00000391993.7	ENSP00000375851.3	ENSG00000204104.11	TRAF3IP1
11572	ENST00000610709.2	ENSP00000480077.1	ENSG00000107404.19	DVL1
11574	ENST00000226574.8	ENSP00000226574.4	ENSG00000109320.11	NFKB1
11575	ENST00000229266.7	ENSP00000229266.3	ENSG00000111666.10	CHPT1
11576	ENST00000282032.3	ENSP00000282032.3	ENSG00000152219.4	ARL14EP
11577	ENST00000495992.5	ENSP00000417326.1	ENSG00000144837.8	PLA1A
11578	ENST00000317243.9	ENSP00000321132.4	ENSG00000172006.11	ZNF554
11579	ENST00000303406.4	ENSP00000305973.4	ENSG00000198353.7	HOXC4
11580	ENST00000304546.5	ENSP00000302051.1	ENSG00000171551.11	ECEL1
11582	ENST00000371856.6	ENSP00000360922.2	ENSG00000124214.19	STAU1
11583	ENST00000334678.7	ENSP00000333948.3	ENSG00000187051.8	RPS19BP1
11584	ENST00000429586.6	ENSP00000411471.2	ENSG00000161204.11	ABCF3
11586	ENST00000216133.9	ENSP00000216133.5	ENSG00000100307.12	CBX7
11589	ENST00000301011.9	ENSP00000301011.5	ENSG00000158545.15	ZC3H18
11590	ENST00000343380.5	ENSP00000345571.5	ENSG00000101412.12	E2F1
11591	ENST00000588210.1	ENSP00000467630.1	ENSG00000180329.13	CCDC43
11592	ENST00000328965.8	ENSP00000332613.3	ENSG00000184232.8	OAF
11593	ENST00000361392.8	ENSP00000355341.4	ENSG00000126091.19	ST3GAL3
11594	ENST00000264864.7	ENSP00000264864.6	ENSG00000038210.12	PI4K2B
11595	ENST00000259667.5	ENSP00000259667.5	ENSG00000137133.10	HINT2
11596	ENST00000563197.5	ENSP00000457016.1	ENSG00000169592.14	INO80E
11599	ENST00000262077.2	ENSP00000262077.2	ENSG00000124789.11	NUP153
11600	ENST00000263798.7	ENSP00000263798.3	ENSG00000092445.11	TYRO3
11602	ENST00000369452.8	ENSP00000358464.4	ENSG00000108061.11	SHOC2
11603	ENST00000338564.9	ENSP00000341400.4	ENSG00000134138.19	MEIS2
11604	ENST00000283632.4	ENSP00000283632.4	ENSG00000153561.12	RMND5A
11605	ENST00000321105.9	ENSP00000321636.5	ENSG00000177302.14	TOP3A
11606	ENST00000334661.4	ENSP00000335600.4	ENSG00000187091.13	PLCD1
11608	ENST00000221249.10	ENSP00000221249.5	ENSG00000032444.15	PNPLA6
11609	ENST00000335643.12	ENSP00000335180.8	ENSG00000186625.13	KATNA1
11610	ENST00000399187.5	ENSP00000382140.1	ENSG00000171962.17	DRC3
11611	ENST00000297338.6	ENSP00000297338.2	ENSG00000164754.14	RAD21
11612	ENST00000539294.5	ENSP00000473496.2	ENSG00000185728.16	YTHDF3
11614	ENST00000400198.7	ENSP00000383059.3	ENSG00000134884.13	ARGLU1
11616	ENST00000307719.8	ENSP00000307218.4	ENSG00000171428.13	NAT1
11617	ENST00000338415.7	ENSP00000344829.3	ENSG00000115828.15	QPCT
11618	ENST00000373537.6	ENSP00000362637.2	ENSG00000166619.12	BLCAP
11619	ENST00000261646.9	ENSP00000261646.5	ENSG00000072310.16	SREBF1
11620	ENST00000223321.8	ENSP00000223321.4	ENSG00000106588.10	PSMA2
11620	ENST00000442788.5	ENSP00000455744.1	ENSG00000256646.7	AC010132.3
11621	ENST00000381120.7	ENSP00000370512.3	ENSG00000122033.14	MTIF3
11622	ENST00000381497.6	ENSP00000370908.2	ENSG00000183889.12	AC138969.1
11622	ENST00000427999.6	ENSP00000389275.2	ENSG00000233024.7	AC126755.2
11623	ENST00000349051.9	ENSP00000335326.6	ENSG00000166321.13	NUDT13
11624	ENST00000432999.6	ENSP00000398106.2	ENSG00000236287.7	ZBED5
11626	ENST00000333213.10	ENSP00000327487.6	ENSG00000182173.12	TSEN54
11627	ENST00000569284.1	ENSP00000490118.1	ENSG00000261408.6	TEN1-CDK3
11627	ENST00000397640.5	ENSP00000380762.1	ENSG00000257949.6	TEN1
11628	ENST00000244669.2	ENSP00000244669.2	ENSG00000124701.5	APOBEC2
11629	ENST00000394931.1	ENSP00000378389.1	ENSG00000138696.10	BMPR1B
11633	ENST00000339950.4	ENSP00000343526.4	ENSG00000162607.12	USP1
11634	ENST00000297268.10	ENSP00000297268.6	ENSG00000164692.17	COL1A2
11636	ENST00000296218.7	ENSP00000296218.7	ENSG00000163879.10	DNALI1
11637	ENST00000308423.6	ENSP00000312326.1	ENSG00000131471.6	AOC3
